success,inflection,accy,a1,b1,a2,b2,tag,cpuInter,memInter
True,76.0,0.6253063176008603,3244.989463195317,-159446.70622116278,533.3448657060974,28643.94402257933,ComposeReview_text-service,0.4,2400.0
True,60.0,0.5539146412389165,477.68124999998923,-20819.84166666614,1384.5831282294614,-71021.50755540603,ComposeReview_text-service,0.4,3200.0
True,64.0,0.8842556741887532,36.89437525509985,-766.2025135998307,14.762478920772002,637.763406409483,ComposeReview_nginx,0.4,1600.0
True,76.0,0.47976639223380996,1090.7603881676866,-44154.319962100235,1816.0017887678405,-119422.75384828424,ComposeReview_text-service,1.2000000000000002,2400.0
True,64.0,0.8504559272701543,790.9053630440491,-35699.14312897704,1234.9209285134218,-63898.153868272486,ComposeReview_text-service,1.2000000000000002,1600.0
True,56.0,0.7987920160205783,94.30625000000128,466.2249999999326,1094.2886063484227,-54719.14441067093,ComposeReview_text-service,1.2000000000000002,3200.0
True,72.0,0.8672971097203487,75.4774718271983,4991.997625600973,1351.0672100104018,-81230.8373113662,ComposeReview_text-service,1.6,800.0
True,60.0,-0.05480412378666341,-7099.25,400971.0,351.12234442151413,-20948.264944047845,ComposeReview_nginx,1.6,1600.0
True,60.0,0.9309405387563955,158.66875000000675,-4453.55000000038,1259.746937020558,-63300.768587568185,ComposeReview_text-service,0.8,3200.0
True,60.0,-0.3255322132600553,-13756.437500000002,773627.5000000001,985.5066601968581,-51745.38401399019,ComposeReview_text-service,0.4,1600.0
True,68.0,0.8235468584394038,157.45626088088926,-2789.57562856111,1367.64871752641,-69503.47333353393,ComposeReview_text-service,0.8,1600.0
True,60.0,0.8677116188543934,56.75000000000026,-1910.9000000000142,24.422291374525088,27.941900420819632,ComposeReview_nginx,0.4,2400.0
True,76.0,0.6457518611926863,275.4988110075451,8311.146134868288,1345.5227257673905,-72538.24491342319,ComposeReview_text-service,0.8,2400.0
True,68.0,0.8032829750268164,286.17187499999943,-12720.599999999971,1435.349738266434,-81632.47019447718,ComposeReview_text-service,0.8,800.0
